ID,Occupant,Address,City,State,ZipCode,FIPS,Phone,Publisher,Year
2010513701,UNITED ELECTRICAL RADIO & MACH,100 SARGENT DR,NEW HAVEN,CT,06511,09009,2035629220,InfoGroup,2010
2010513702,LA FEMME OF COLOR,112 CARMEL ST,NEW HAVEN,CT,06511,09009,2036249012,InfoGroup,2010
2010513703,,136 SHERMAN AVE # 502,NEW HAVEN,CT,06511,09009,2035625181,InfoGroup,2010
2010513704,I & S REAL ESTATE,555 WINTHROP AVE,NEW HAVEN,CT,06511,09009,2036249562,InfoGroup,2010
2010513705,SOMETHING SWEET INC,724 GRAND AVE,NEW HAVEN,CT,06511,09009,2036039766,InfoGroup,2010
2010513706,MAXIM MOBILITY,90 HAMILTON ST,NEW HAVEN,CT,06511,09009,2037722445,InfoGroup,2010
2010513707,BLESSINGS II GO,898 STATE ST,NEW HAVEN,CT,06511,09009,2036242462,InfoGroup,2010
2010513708,ALEX KNIGHT GROUP,131 COURT ST,NEW HAVEN,CT,06511,09009,2036247419,InfoGroup,2010
2010513709,DAY PITNEY LLP,1 AUDUBON ST # 6,NEW HAVEN,CT,06511,09009,2037525094,InfoGroup,2010
2010513710,LAZ,272 ELM ST,NEW HAVEN,CT,06511,09009,2036242925,InfoGroup,2010
2010513711,SAMUELS VINE,105 STIMSON RD,NEW HAVEN,CT,06511,09009,2037720593,InfoGroup,2010
2010513712,SERVICE POINT USA,85 WILLOW ST # 2,NEW HAVEN,CT,06511,09009,2036240440,InfoGroup,2010
2010513713,BLUE TEA CLUB,24 DORMAN ST,NEW HAVEN,CT,06511,09009,2037720640,InfoGroup,2010
2010513714,RACHEL SYSTEMS,570 CABAT,NEW HAVEN,CT,06511,09009,2037870116,InfoGroup,2010
2010513715,NORTH AMERICAN FAMILY INST,419 WHALLEY AVE # 4,NEW HAVEN,CT,06511,09009,2032652230,InfoGroup,2010
2010513716,WB OLIVER CONSULTING,258 EDGEWOOD AVE,NEW HAVEN,CT,06511,09009,2037721484,InfoGroup,2010
2010513717,EDGERTON PARK CONSERVANCY,EDGEHILL RD,NEW HAVEN,CT,06511,09009,2036249377,InfoGroup,2010
2010513718,HILD FLOOR MACHINES,438 EAST ST,NEW HAVEN,CT,06511,09009,2036243123,InfoGroup,2010
2010513719,,441 ORANGE ST # 7,NEW HAVEN,CT,06511,09009,2036244457,InfoGroup,2010
2010513720,PULMONARY CARE PC,136 SHERMAN AVE # 504,NEW HAVEN,CT,06511,09009,2037722499,InfoGroup,2010
2010513721,HEAVY BAG MEDIA,441 CHAPEL ST # 3-1,NEW HAVEN,CT,06511,09009,2036240779,InfoGroup,2010
2010513722,LEON'S MARKET,214 EDGEWOOD AVE,NEW HAVEN,CT,06511,09009,2037723173,InfoGroup,2010
2010513723,PROSPECT GARDENS INC,598 PROSPECT ST,NEW HAVEN,CT,06511,09009,2036248969,InfoGroup,2010
2010513724,GRL & REALTORS,1435 STATE ST,NEW HAVEN,CT,06511,09009,2037810000,InfoGroup,2010
2010513725,BEULAH ENTERPRISES,57 OLIVE ST,NEW HAVEN,CT,06511,09009,2037723301,InfoGroup,2010
2010513726,RHEMA FAITH WORLD OUTREACH,151 NEWHALL ST,NEW HAVEN,CT,06511,09009,2036248692,InfoGroup,2010
2010513727,SEACONN,389 ORANGE ST,NEW HAVEN,CT,06511,09009,2036247200,InfoGroup,2010
2010513728,ARGOT TRANSLATION SVC,904 1/2 STATE ST,NEW HAVEN,CT,06511,09009,2037723304,InfoGroup,2010
2010513729,LAWRENCE LEVINSON LAW OFFICE,66 ANDERSON ST,NEW HAVEN,CT,06511,09009,2035628887,InfoGroup,2010
2010513730,SELF HELP NETWORK OF CT,389 WHITNEY AVE,NEW HAVEN,CT,06511,09009,2036246982,InfoGroup,2010
2010513731,VINCENTIAN FATHERS,9 ELD ST,NEW HAVEN,CT,06511,09009,2036240850,InfoGroup,2010
2010513732,YALE HEALTH PLAN,17 HILLHOUSE AVE # 4,NEW HAVEN,CT,06511,09009,2034320312,InfoGroup,2010
2010513733,357 LLC,357 WHITNEY AVE,NEW HAVEN,CT,06511,09009,2037723745,InfoGroup,2010
2010513734,YORK ENTERPRISES,50 YORK ST,NEW HAVEN,CT,06511,09009,2036889675,InfoGroup,2010
2010513735,EMBASSY APARTMENTS,102 DWIGHT ST,NEW HAVEN,CT,06511,09009,2037723754,InfoGroup,2010
2010513736,CONNECTION ELM CITY WOMEN,48 HOWE ST,NEW HAVEN,CT,06511,09009,2037529109,InfoGroup,2010
2010513737,SENSEI HEALTH,450 HUMPHREY ST,NEW HAVEN,CT,06511,09009,2037727896,InfoGroup,2010
2010513738,FUSCO ARENA ASSOC,600 STATE ST,NEW HAVEN,CT,06511,09009,2037520285,InfoGroup,2010
2010513739,SILVER SANDS BEACH & TENNIS,388 ORANGE ST,NEW HAVEN,CT,06511,09009,2037730302,InfoGroup,2010
2010513740,UPS STORE,24 DIXWELL AVE,NEW HAVEN,CT,06511,09009,2037724445,InfoGroup,2010
2010513741,HELEN NANNIE BURROUGHS SCHOOL,28 FOOTE ST,NEW HAVEN,CT,06511,09009,2037521674,InfoGroup,2010
2010513742,KRIKKO PRODUCTIONS,185 WINTHROP AVE,NEW HAVEN,CT,06511,09009,2037731900,InfoGroup,2010
2010513743,ST ANTHONY HALL,483 COLLEGE ST,NEW HAVEN,CT,06511,09009,2037521816,InfoGroup,2010
2010513744,NEW HAVEN GROUP INC,291 HUMPHREY ST,NEW HAVEN,CT,06511,09009,2037733060,InfoGroup,2010
2010513745,CALVIN HILL DAYCARE,150 HIGHLAND ST,NEW HAVEN,CT,06511,09009,2037649350,InfoGroup,2010
2010513746,A A MARKET,123 CARMEL ST,NEW HAVEN,CT,06511,09009,2037733296,InfoGroup,2010
2010513747,EDITH B JACKSON CHILD CARE,405 CANNER ST # 1,NEW HAVEN,CT,06511,09009,2037649416,InfoGroup,2010
2010513748,NEW HAVEN BUSINESS CTR LLC,91 SHELTON AVE,NEW HAVEN,CT,06511,09009,2034980000,InfoGroup,2010
2010513749,GRENADIER CORP,85 WILLOW ST # 54A,NEW HAVEN,CT,06511,09009,2037733535,InfoGroup,2010
2010513750,OESSE FOODS INC,169 OLIVE ST,NEW HAVEN,CT,06511,09009,2039074005,InfoGroup,2010
2010513751,ARCHITECTURAL KITCHEN SLTNS,712 ORANGE ST,NEW HAVEN,CT,06511,09009,2037724176,InfoGroup,2010
2010513752,,335 GREENE ST,NEW HAVEN,CT,06511,09009,2037723537,InfoGroup,2010
2010513753,CITYSEED INC,817 GRAND AVE # 101,NEW HAVEN,CT,06511,09009,2037733736,InfoGroup,2010
2010513754,CAFFE VILLA GINA,139 WOOSTER ST,NEW HAVEN,CT,06511,09009,2037720380,InfoGroup,2010
2010513755,THORDON BEARINGS,79 TRUMBULL ST,NEW HAVEN,CT,06511,09009,2037733915,InfoGroup,2010
2010513756,ELKS LODGE,524 STATE ST,NEW HAVEN,CT,06511,09009,2037723557,InfoGroup,2010
2010513757,FAITH TEMPLE COGIC,196 NEWHALL ST,NEW HAVEN,CT,06511,09009,2037739989,InfoGroup,2010
2010513758,ANNUNZIATA LAW FIRM,373 HUMPHREY ST,NEW HAVEN,CT,06511,09009,2037871102,InfoGroup,2010
2010513759,ORGANIZATION CONSULTATION,102 NASH ST,NEW HAVEN,CT,06511,09009,2037723732,InfoGroup,2010
2010513760,NEW VISION MORTGAGE LLC,669 STATE ST,NEW HAVEN,CT,06511,09009,2036240686,InfoGroup,2010
2010513761,OXFORD HOUSE MOON PARK,262 CRESCENT ST,NEW HAVEN,CT,06511,09009,2037760577,InfoGroup,2010
2010513762,MANDY MANAGEMENT,491 WHALLEY AVE # 489,NEW HAVEN,CT,06511,09009,2037739710,InfoGroup,2010
2010513763,CHELSEA LEASING CO,80 HOWE ST # 101,NEW HAVEN,CT,06511,09009,2037760622,InfoGroup,2010
2010513764,ANNUNZIATA LAW FIRM,373 HUMPHREY ST,NEW HAVEN,CT,06511,09009,2037871102,InfoGroup,2010
2010513765,LEAP,31 JEFFERSON ST,NEW HAVEN,CT,06511,09009,2037730770,InfoGroup,2010
2010513766,MOBIL FOOD MART,884 STATE ST,NEW HAVEN,CT,06511,09009,2037733668,InfoGroup,2010
2010513767,PROMETHEUS RESEARCH LLC,315 WHITNEY AVE # 2,NEW HAVEN,CT,06511,09009,2037772550,InfoGroup,2010
2010513768,HOUSE OF GOD CHURCH,230 DIVISION ST,NEW HAVEN,CT,06511,09009,2037767860,InfoGroup,2010
2010513769,SOCIETY OF ST MARY MADDALNA,123 WOOSTER ST,NEW HAVEN,CT,06511,09009,2037733143,InfoGroup,2010
2010513770,PROTEUS PATTENT PRACTICE LLC,42 ACADEMY ST # 4,NEW HAVEN,CT,06511,09009,2037774607,InfoGroup,2010
2010513771,SIERRA PRETRIAL,42 HOWE ST,NEW HAVEN,CT,06511,09009,2037529343,InfoGroup,2010
2010513772,ASSOCIATION-ARTISANS TO CAIN,597 EAST ST,NEW HAVEN,CT,06511,09009,2037766310,InfoGroup,2010
2010513773,CHILDSIGHT,323 TEMPLE ST,NEW HAVEN,CT,06511,09009,2037765221,InfoGroup,2010
2010513774,LEVITIN BERL & FEIGA RABBI,296 NORTON ST,NEW HAVEN,CT,06511,09009,2037775545,InfoGroup,2010
2010513775,TIKVAH HIGH SCHOOL FOR GIRLS,765 ELM ST,NEW HAVEN,CT,06511,09009,2037777197,InfoGroup,2010
2010513776,ELIHU CLUB,175 ELM ST,NEW HAVEN,CT,06511,09009,2037760627,InfoGroup,2010
2010513777,CONNECTICUT UNITED-RESEARCH,300 GEORGE ST # 561,NEW HAVEN,CT,06511,09009,2037778747,InfoGroup,2010
2010513778,GALLERY FOR CONTEMPORARY ART,700 STATE ST,NEW HAVEN,CT,06511,09009,2037891764,InfoGroup,2010
2010513779,WOOSTER GROUP,567 ORANGE ST,NEW HAVEN,CT,06511,09009,2037822000,InfoGroup,2010
2010513780,IKONISYS INC,5 SCIENCE PARK # 1000,NEW HAVEN,CT,06511,09009,2037760791,InfoGroup,2010
2010513781,,180 SHERMAN AVE,NEW HAVEN,CT,06511,09009,2037850265,InfoGroup,2010
2010513782,,412 ORANGE ST,NEW HAVEN,CT,06511,09009,2037760344,InfoGroup,2010
2010513783,EDGEWOOD-ELM HOUSING INC,765 ELM ST,NEW HAVEN,CT,06511,09009,2037851468,InfoGroup,2010
2010513784,ACOA THERAPY,400 PROSPECT ST,NEW HAVEN,CT,06511,09009,2037768663,InfoGroup,2010
2010513785,PRESS CUOZZO REALTORS,975 STATE ST,NEW HAVEN,CT,06511,09009,2037851500,InfoGroup,2010
2010513786,RCCC LLC,406 DIXWELL AVE,NEW HAVEN,CT,06511,09009,2037767777,InfoGroup,2010
2010513787,WINCHESTER CAPITAL,445 ORANGE ST,NEW HAVEN,CT,06511,09009,2037768225,InfoGroup,2010
2010513788,ESANA PLASTIC SURGERY CTR,1 AUDUBON ST # 201,NEW HAVEN,CT,06511,09009,2035627662,InfoGroup,2010
2010513789,S & M DELI,9 EDWARDS ST,NEW HAVEN,CT,06511,09009,2037851644,InfoGroup,2010
2010513790,PAINTERS LOCAL 186 JOBS PRGRM,45 WATER ST,NEW HAVEN,CT,06511,09009,2037764114,InfoGroup,2010
2010513791,,389 WHITNEY AVE,NEW HAVEN,CT,06511,09009,2037858553,InfoGroup,2010
2010513792,KATHARINE B SACKS ATTNYS-LAW,165 BISHOP ST,NEW HAVEN,CT,06511,09009,2037769700,InfoGroup,2010
2010513793,ST ANDREWS SOCIETY,515 CHAPEL ST,NEW HAVEN,CT,06511,09009,2037760693,InfoGroup,2010
2010513794,WORLD TRADE COPIERS,488 ELLSWORTH AVE,NEW HAVEN,CT,06511,09009,2037770011,InfoGroup,2010
2010513795,STERI-SAFE INC,419 WHALLEY AVE,NEW HAVEN,CT,06511,09009,2037767233,InfoGroup,2010
2010513796,WATER STREET PAYPHONE,95 WATER ST,NEW HAVEN,CT,06511,09009,2037859742,InfoGroup,2010
2010513797,MAGELLAN MIDSTREAM PARTNERS LP,85 EAST ST,NEW HAVEN,CT,06511,09009,2037766597,InfoGroup,2010
2010513798,SPECTRUM ASSOCIATES,5 SCIENCE PARK,NEW HAVEN,CT,06511,09009,2037865019,InfoGroup,2010
2010513799,AHERN BUILDERS,71 OLIVE ST,NEW HAVEN,CT,06511,09009,2037778172,InfoGroup,2010
2010513800,BCJ MANAGEMENT,123 BRISTOL ST,NEW HAVEN,CT,06511,09009,2037778520,InfoGroup,2010
2010513801,CONNECTICUT ORTHOPAEDIC SPEC,330 ORCHARD ST # 105,NEW HAVEN,CT,06511,09009,2037892211,InfoGroup,2010
2010513802,HARRY H HERBERT THEATRICAL,1593 STATE ST,NEW HAVEN,CT,06511,09009,2037872968,InfoGroup,2010
2010513803,STATE WELDING & FABRICATING,224 BASSETT ST,NEW HAVEN,CT,06511,09009,2038653414,InfoGroup,2010
2010513804,QUICK CHEC STOP LLC,383 SHELTON AVE,NEW HAVEN,CT,06511,09009,2037873014,InfoGroup,2010
2010513805,CHURCH OF CHRIST,42 W READ ST,NEW HAVEN,CT,06511,09009,2037772992,InfoGroup,2010
2010513806,CT GAY MEN'S CHORUS,830 WHITNEY AVE,NEW HAVEN,CT,06511,09009,2037772923,InfoGroup,2010
2010513807,,291 WHITNEY AVE,NEW HAVEN,CT,06511,09009,2037873070,InfoGroup,2010
2010513808,,315 WHITNEY AVE # 2,NEW HAVEN,CT,06511,09009,2036244465,InfoGroup,2010
2010513809,CORNERSTONE,282 DWIGHT ST,NEW HAVEN,CT,06511,09009,2037773216,InfoGroup,2010
2010513810,FAMILY BUSINESS COUNSELING,309 EDWARDS ST,NEW HAVEN,CT,06511,09009,2037873367,InfoGroup,2010
2010513811,GEORGE ST DELI,802 GEORGE ST,NEW HAVEN,CT,06511,09009,2037774537,InfoGroup,2010
2010513812,YALE MATERNAL-FETAL MEDICINE,150 SARGENT DR # 2,NEW HAVEN,CT,06511,09009,2037855682,InfoGroup,2010
2010513813,FAMILY CARE VNA & HOME CARE,419 WHALLEY AVE # 100,NEW HAVEN,CT,06511,09009,2037772482,InfoGroup,2010
2010513814,YALE MATERNAL-FETAL MEDICINE,150 SARGENT DR # 2,NEW HAVEN,CT,06511,09009,2037855682,InfoGroup,2010
2010513815,NEW HAVEN LIGHTING,3 LOOMIS PL,NEW HAVEN,CT,06511,09009,2037774017,InfoGroup,2010
2010513816,BREAKING CHAINS MINISTRY,64 CARMEL ST,NEW HAVEN,CT,06511,09009,2037873999,InfoGroup,2010
2010513817,YALE MATERNAL-FETAL MEDICINE,150 SARGENT DR # 2,NEW HAVEN,CT,06511,09009,2037855682,InfoGroup,2010
2010513818,HELEN GROCERY,1569 CHAPEL ST,NEW HAVEN,CT,06511,09009,2037770349,InfoGroup,2010
2010513819,MIKVAH,86 HUBINGER ST,NEW HAVEN,CT,06511,09009,2033872184,InfoGroup,2010
2010513820,VICTOR A ALTSHUL PC,400 PROSPECT ST,NEW HAVEN,CT,06511,09009,2037874442,InfoGroup,2010
2010513821,COURTYARD-YALE,30 WHALLEY AVE,NEW HAVEN,CT,06511,09009,2037776221,InfoGroup,2010
2010513822,YALE MATERNAL-FETAL MEDICINE,150 SARGENT DR # 2,NEW HAVEN,CT,06511,09009,2037855682,InfoGroup,2010
2010513823,WEXLER-GRANT FAMILY RESOURCE,55 FOOTE ST,NEW HAVEN,CT,06511,09009,2039466921,InfoGroup,2010
2010513824,,303 WHITNEY AVE # 7,NEW HAVEN,CT,06511,09009,2037770244,InfoGroup,2010
2010513825,INTEL COMMUNICATIONS INC,460 HUMPHREY ST,NEW HAVEN,CT,06511,09009,2037879682,InfoGroup,2010
2010513826,YALE MATERNAL-FETAL MEDICINE,150 SARGENT DR # 2,NEW HAVEN,CT,06511,09009,2037855682,InfoGroup,2010
2010513827,NEW ENGLAND SINUS DISORDERS,330 ORCHARD ST,NEW HAVEN,CT,06511,09009,2037770759,InfoGroup,2010
2010513828,ALBERT MAGNUS NEW DIMENSIONS,1 LONG WHARF DR # 216,NEW HAVEN,CT,06511,09009,2037770800,InfoGroup,2010
2010513829,YALE MATERNAL-FETAL MEDICINE,150 SARGENT DR # 2,NEW HAVEN,CT,06511,09009,2037855682,InfoGroup,2010
2010513830,DI PIETRO & ASSOC LLP,475 WHITNEY AVE,NEW HAVEN,CT,06511,09009,2037890070,InfoGroup,2010
2010513831,NEW HAVEN ATHLETIC CLUB,185 WILLOW ST,NEW HAVEN,CT,06511,09009,2037776670,InfoGroup,2010
2010513832,YALE MATERNAL-FETAL MEDICINE,150 SARGENT DR # 2,NEW HAVEN,CT,06511,09009,2037855682,InfoGroup,2010
2010513833,DI PIETRO & ASSOC LLP,475 WHITNEY AVE,NEW HAVEN,CT,06511,09009,2037890070,InfoGroup,2010
2010513834,DUNKIN' DONUTS,1179 CHAPEL ST,NEW HAVEN,CT,06511,09009,2036241107,InfoGroup,2010
2010513835,L'ORCIO,806 STATE ST,NEW HAVEN,CT,06511,09009,2037776670,InfoGroup,2010
2010513836,ASIS MEDICAL ASSOC OBSTETRICS,1435 CHAPEL ST # 2,NEW HAVEN,CT,06511,09009,2035626741,InfoGroup,2010
2010513837,TWO NINETY ONE,291 WHITNEY AVE # 104,NEW HAVEN,CT,06511,09009,2037779057,InfoGroup,2010
2010513838,LUCHINI ORTHOPEDIC SURGEONS,1481 CHAPEL ST,NEW HAVEN,CT,06511,09009,2037769110,InfoGroup,2010
2010513839,HERITAGE APARTMENTS,1433 ELLA T GRASSO BLVD,NEW HAVEN,CT,06511,09009,2037890588,InfoGroup,2010
2010513840,UNIVERSITY TOWERS,100 YORK ST # 1E,NEW HAVEN,CT,06511,09009,2037773071,InfoGroup,2010
2010513841,,362 WHITNEY AVE,NEW HAVEN,CT,06511,09009,2037772233,InfoGroup,2010
2010513842,EASTERN PROPERTY SVC OF CT INC,700 STATE ST,NEW HAVEN,CT,06511,09009,2037891764,InfoGroup,2010
2010513843,ANNA'S,488 ORANGE ST,NEW HAVEN,CT,06511,09009,2037822662,InfoGroup,2010
2010513844,TROUP MIDDLE SCHOOL,259 EDGEWOOD AVE,NEW HAVEN,CT,06511,09009,2039468854,InfoGroup,2010
2010513845,LEVY DENTAL GROUP,921 STATE ST,NEW HAVEN,CT,06511,09009,2038652245,InfoGroup,2010
2010513846,SHIATSU WORKS,400 PROSPECT ST,NEW HAVEN,CT,06511,09009,2037731199,InfoGroup,2010
2010513847,GRANITE SQUARE,700 STATE ST,NEW HAVEN,CT,06511,09009,2037826730,InfoGroup,2010
2010513848,WHALLEY PIZZA,350 WHALLEY AVE,NEW HAVEN,CT,06511,09009,2037898100,InfoGroup,2010
2010513849,MATRIX BIOANALYTICAL LAB,150 MUNSON ST,NEW HAVEN,CT,06511,09009,2037891800,InfoGroup,2010
2010513850,,441 ORANGE ST,NEW HAVEN,CT,06511,09009,2037776974,InfoGroup,2010
2010513851,CHRISTIAN LOVE CTR,154 DERBY AVE,NEW HAVEN,CT,06511,09009,2037521644,InfoGroup,2010
2010513852,WILBUR CROSS HIGH SCHOOL,181 MITCHELL DR,NEW HAVEN,CT,06511,09009,2039468728,InfoGroup,2010
2010513853,NEW HAVEN RADIOLOGY ASSOC,670 GEORGE ST,NEW HAVEN,CT,06511,09009,2037776209,InfoGroup,2010
2010513854,MENTAL HEALTH RESOURCE CTR,1294 CHAPEL ST,NEW HAVEN,CT,06511,09009,2037848750,InfoGroup,2010
2010513855,WOZNIAK MEAT PRODUCTS,835 GRAND AVE,NEW HAVEN,CT,06511,09009,2035620478,InfoGroup,2010
2010513856,MIRIAM'S HAIR BRAIDING,45 WHALLEY AVE # 45,NEW HAVEN,CT,06511,09009,2037873346,InfoGroup,2010
2010513857,LIFELINE-EMERGENCY RESPONSE,1450 CHAPEL ST,NEW HAVEN,CT,06511,09009,2037893702,InfoGroup,2010
2010513858,NEW HAVEN DENTAL GROUP,123 YORK ST # 4L,NEW HAVEN,CT,06511,09009,2037818051,InfoGroup,2010
2010513859,,345 WHITNEY AVE,NEW HAVEN,CT,06511,09009,2037858052,InfoGroup,2010
2010513860,TLC DAYCARE,20 COMPTON ST,NEW HAVEN,CT,06511,09009,2038654914,InfoGroup,2010
2010513861,LEE'S CLEANERS & TAILORS,55 WHALLEY AVE,NEW HAVEN,CT,06511,09009,2035621426,InfoGroup,2010
2010513862,HALE FOUNDATION INC,18 LYNWOOD PL,NEW HAVEN,CT,06511,09009,2037858840,InfoGroup,2010
2010513863,TPD,PRINTERS LN,NEW HAVEN,CT,06511,09009,2038655283,InfoGroup,2010
2010513864,LAURA OUELLETTE SALON,922 STATE ST,NEW HAVEN,CT,06511,09009,2037850834,InfoGroup,2010
2010513865,FORTIN ELECTRIC CO,240 SARGENT DR # 6,NEW HAVEN,CT,06511,09009,2034979366,InfoGroup,2010
2010513866,SOUTHERN HOSPITALITY SOULFOOD,427 WHALLEY AVE,NEW HAVEN,CT,06511,09009,2037851575,InfoGroup,2010
2010513867,SOUTHERN NEW ENGLAND EAR NOSE,1 LONG WHARF DR # 302,NEW HAVEN,CT,06511,09009,2038656391,InfoGroup,2010
2010513868,J & B RENTALS,423 DIXWELL AVE,NEW HAVEN,CT,06511,09009,2037722771,InfoGroup,2010
2010513869,NEW HAVEN YMCA DOWNTOWN,52 HOWE ST,NEW HAVEN,CT,06511,09009,2037769622,InfoGroup,2010
2010513870,1199 TRAINING & UPGRADING FUND,37 HOWE ST,NEW HAVEN,CT,06511,09009,2035628622,InfoGroup,2010
2010513871,FUSCO MANAGEMENT CO,401 WINCHESTER AVE,NEW HAVEN,CT,06511,09009,2037864773,InfoGroup,2010
2010513872,WINSTANLEY ENTERPRISES LLC,300 GEORGE ST # 525,NEW HAVEN,CT,06511,09009,2037724608,InfoGroup,2010
2010513873,YALE AMOCO,49 HOWE ST,NEW HAVEN,CT,06511,09009,2037773610,InfoGroup,2010
2010513874,HBC CONSTRUCTION,158 MAPLE ST,NEW HAVEN,CT,06511,09009,2039035904,InfoGroup,2010
2010513875,SPECTRUM ASSOCIATES GS CLARK,25 SCIENCE PARK,NEW HAVEN,CT,06511,09009,2037865019,InfoGroup,2010
2010513876,SNET-PITTMAN,323 MUNSON ST,NEW HAVEN,CT,06511,09009,2037864712,InfoGroup,2010
2010513877,MAGIC MOP CLEANING SVC,1642 CHAPEL ST,NEW HAVEN,CT,06511,09009,2037731200,InfoGroup,2010
2010513878,LINER BROTHERS INC,163 ELM ST,NEW HAVEN,CT,06511,09009,2038650107,InfoGroup,2010
2010513879,ALPHIE'S ICE CREAM,371 ELM ST,NEW HAVEN,CT,06511,09009,2037873333,InfoGroup,2010
2010513880,HOUSE OF JACOB,261 NEWHALL ST,NEW HAVEN,CT,06511,09009,2038657910,InfoGroup,2010
2010513881,LUCHINI ORTHOPEDIC SURGEONS,1481 CHAPEL ST,NEW HAVEN,CT,06511,09009,2037769110,InfoGroup,2010
2010513882,BETHESDA NURSERY SCHOOL,305 SAINT RONAN ST,NEW HAVEN,CT,06511,09009,2037875439,InfoGroup,2010
2010513883,FRESH CONCEPTS LLC,700 STATE ST # 202,NEW HAVEN,CT,06511,09009,2037773960,InfoGroup,2010
2010513884,CT PLAYERS FOUNDATION,222 SARGENT DR,NEW HAVEN,CT,06511,09009,2037874284,InfoGroup,2010
2010513885,FRANFORD PROPERTIES LLC,419 WHALLEY AVE,NEW HAVEN,CT,06511,09009,2037724991,InfoGroup,2010
2010513886,NEW BEGINNING HOME LOAN LLC,98 NASH ST,NEW HAVEN,CT,06511,09009,2035453902,InfoGroup,2010
2010513887,EAST ROCK RECORDING STUDIO,192 MITCHELL DR,NEW HAVEN,CT,06511,09009,2039460307,InfoGroup,2010
2010513888,ST MARTIN'S TOWNEHOUSES,200 GOFFE ST,NEW HAVEN,CT,06511,09009,2037874063,InfoGroup,2010
2010513889,LABOR READY INC,534 STATE ST,NEW HAVEN,CT,06511,09009,2037762265,InfoGroup,2010
2010513890,NEW VISION MINISTRIES,469 WINTHROP AVE,NEW HAVEN,CT,06511,09009,2037850191,InfoGroup,2010
2010513891,SWIMMING POOL INSTALLATION,1243 ELLA T GRASSO BLVD,NEW HAVEN,CT,06511,09009,2037871829,InfoGroup,2010
2010513892,AFCAMP OF CHILDREN,1 LONG WHARF DR,NEW HAVEN,CT,06511,09009,2037865448,InfoGroup,2010
2010513893,SILOAM CAFE,1 LONG WHARF DR # 1,NEW HAVEN,CT,06511,09009,2037826007,InfoGroup,2010
2010513894,AMERICAN PARKINSON DISEASE,1450 CHAPEL ST,NEW HAVEN,CT,06511,09009,2037893936,InfoGroup,2010
2010513895,SOUTHERN NEW ENGLAND ENT,98 YORK ST,NEW HAVEN,CT,06511,09009,2037874244,InfoGroup,2010
2010513896,TRACY'S PRODUCTS,300 WHALLEY AVE,NEW HAVEN,CT,06511,09009,2037872013,InfoGroup,2010
2010513897,CLINICAL ASSOCIATES OF CT,441 ORANGE ST,NEW HAVEN,CT,06511,09009,2037891119,InfoGroup,2010
2010513898,F & K,320 WHALLEY AVE,NEW HAVEN,CT,06511,09009,2037892974,InfoGroup,2010
2010513899,ZEFERINO TUXPAN,136 DWIGHT ST,NEW HAVEN,CT,06511,09009,2037879169,InfoGroup,2010
2010513900,,200 ORCHARD ST # 301,NEW HAVEN,CT,06511,09009,2037890560,InfoGroup,2010
2010513901,PARKINSON DISEAS INFORMATION,200 ORCHARD ST,NEW HAVEN,CT,06511,09009,2037893936,InfoGroup,2010
2010513902,HOSPITAL OF ST RAPHAEL,646 GEORGE ST,NEW HAVEN,CT,06511,09009,2037895150,InfoGroup,2010
2010513903,HESS,1331 STATE ST,NEW HAVEN,CT,06511,09009,2037899221,InfoGroup,2010
2010513904,,200 ORCHARD ST # 301,NEW HAVEN,CT,06511,09009,2037890560,InfoGroup,2010
2010513905,YALE CENTER-REPRODUCTIVE MED,150 SARGENT DR # 2,NEW HAVEN,CT,06511,09009,2037854708,InfoGroup,2010
2010513906,CHURCH OF JESUS CHRIST OF LDS,84 TRUMBULL ST # 101,NEW HAVEN,CT,06511,09009,2038657948,InfoGroup,2010
2010513907,PSYCHO SYSNTHESIS CTR,200 ORCHARD ST,NEW HAVEN,CT,06511,09009,2037890560,InfoGroup,2010
2010513908,CHAPMAN'S LIQUOR,432 SHELTON AVE,NEW HAVEN,CT,06511,09009,2037892950,InfoGroup,2010
2010513909,ASSOCIATES IN WOMEN'S HEALTH,180 SHERMAN AVE,NEW HAVEN,CT,06511,09009,2037850265,InfoGroup,2010
2010513910,ST RAPHAEL AUXILIARY THRIFT,1386 CHAPEL ST,NEW HAVEN,CT,06511,09009,2037893312,InfoGroup,2010
2010513911,,200 ORCHARD ST # 301,NEW HAVEN,CT,06511,09009,2037890560,InfoGroup,2010
2010513912,CUSTOM TEE'S PLUS,365 WHALLEY AVE,NEW HAVEN,CT,06511,09009,2037521071,InfoGroup,2010
2010513913,K D AFRICAN HAIR BRAIDING,366 WHALLEY AVE,NEW HAVEN,CT,06511,09009,2037873624,InfoGroup,2010
2010513914,WIC AT HOSPITAL-ST RAPHAEL,1401 CHAPEL ST,NEW HAVEN,CT,06511,09009,2037893563,InfoGroup,2010
2010513915,WOOSTER GROUP,172 LIVINGSTON ST,NEW HAVEN,CT,06511,09009,2037822000,InfoGroup,2010
2010513916,A & N MARKET LLC,1296 STATE ST,NEW HAVEN,CT,06511,09009,2037721180,InfoGroup,2010
2010513917,COWLES PRODUCTS,83 WATER ST,NEW HAVEN,CT,06511,09009,2038653110,InfoGroup,2010
2010513918,DIXWELL LIQUOR,304 DIXWELL AVE,NEW HAVEN,CT,06511,09009,2038654629,InfoGroup,2010
2010513919,GERONIMO,271 CROWN ST,NEW HAVEN,CT,06511,09009,2037777700,InfoGroup,2010
